"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","Asia (South-eastern)","2002","2002",306.27926,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","Asia (South-eastern)","2003","2003",330.46685,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","Asia (South-eastern)","2004","2004",354.90269,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","Asia (South-eastern)","2005","2005",376.25063,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","Asia (South-eastern)","2006","2006",390.60789,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","Asia (South-eastern)","2007","2007",418.34155,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","Asia (South-eastern)","2008","2008",439.09206,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","Asia (South-eastern)","2009","2009",484.10569,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","Asia (South-eastern)","2010","2010",533.9348,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","Asia (South-eastern)","2011","2011",570.08346,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","Asia (South-eastern)","2012","2012",615.50562,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","Asia (South-eastern)","2013","2013",655.82821,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","Asia (South-eastern)","2014","2014",673.97796,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","Asia (South-eastern)","2015","2015",673.04561,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","Asia (South-eastern)","2016","2016",718.86937,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","Asia (South-eastern)","2017","2017",749.46624,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","Asia (South-eastern)","2018","2018",796.80059,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","Asia (South-eastern)","2019","2019",879.88852,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40613","Asia (South-eastern)","2020","2020",883.53469,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","1996","1996",165.86897,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","1997","1997",158.62673,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","1998","1998",154.30956,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","1999","1999",146.123,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2000","2000",143.72037,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2001","2001",140.4975,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2002","2002",139.41942,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2003","2003",136.12719,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2004","2004",136.86069,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2005","2005",142.96186,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2006","2006",137.49863,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2007","2007",131.2192,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2008","2008",134.14101,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2009","2009",135.49407,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2010","2010",135.94225,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2011","2011",139.77804,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2012","2012",149.55618,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2013","2013",154.61985,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2014","2014",160.05836,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2015","2015",161.67264,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2016","2016",158.68855,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2017","2017",157.85715,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2018","2018",156.43641,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2019","2019",164.12963,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40330","Landlocked Developing Countries","2020","2020",167.68924,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","1996","1996",2429.78229,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","1997","1997",2350.86993,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","1998","1998",2336.05822,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","1999","1999",2398.49785,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2000","2000",2466.63611,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2001","2001",2516.22967,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2002","2002",2557.07661,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2003","2003",2607.64928,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2004","2004",2663.79831,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2005","2005",2733.32288,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2006","2006",2790.93207,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2007","2007",2839.69093,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2008","2008",2898.52633,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2009","2009",2925.77993,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2010","2010",2986.33459,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2011","2011",3023.1397,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2012","2012",3096.67821,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2013","2013",3161.73539,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2014","2014",3208.84833,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2015","2015",3313.68308,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2016","2016",3357.20583,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2017","2017",3460.61541,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2018","2018",3567.97503,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2019","2019",3658.51859,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40620","Europe","2020","2020",3704.18044,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","1996","1996",97.2942,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","1997","1997",97.1068,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","1998","1998",98.18488,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","1999","1999",99.87225,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2000","2000",103.02988,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2001","2001",107.42689,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2002","2002",110.53069,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2003","2003",115.38565,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2004","2004",118.26193,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2005","2005",126.05606,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2006","2006",127.46283,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2007","2007",130.76448,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2008","2008",132.39841,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2009","2009",138.17301,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2010","2010",144.98032,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2011","2011",147.19358,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2012","2012",149.41994,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2013","2013",151.56039,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2014","2014",155.88117,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2015","2015",159.66322,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2016","2016",166.13061,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2017","2017",170.75105,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2018","2018",174.43082,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2019","2019",178.07465,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40044","Low income countries","2020","2020",178.30268,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","1996","1996",42.02474,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","1997","1997",41.90753,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","1998","1998",41.85761,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","1999","1999",42.1025,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2000","2000",42.18657,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2001","2001",43.41619,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2002","2002",44.69193,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2003","2003",45.46966,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2004","2004",46.42633,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2005","2005",48.55074,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2006","2006",49.64164,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2007","2007",51.18648,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2008","2008",55.1161,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2009","2009",57.41426,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2010","2010",60.09569,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2011","2011",61.63289,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2012","2012",62.95251,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2013","2013",64.50354,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2014","2014",67.19906,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2015","2015",70.35908,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2016","2016",72.79133,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2017","2017",75.70746,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2018","2018",76.93556,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2019","2019",77.65039,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40334","Least Developed Countries","2020","2020",76.05529,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","1996","1996",3160.13538,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","1997","1997",3171.29475,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","1998","1998",3190.56978,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","1999","1999",3237.50065,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","2000","2000",3305.49183,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","2001","2001",3457.57906,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","2002","2002",3616.64312,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","2003","2003",3782.57595,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","2004","2004",3917.74374,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","2005","2005",3991.70577,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","2006","2006",4086.7286,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","2007","2007",4153.18866,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","2008","2008",4216.73646,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","2009","2009",4319.41136,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","2010","2010",4396.31934,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","2011","2011",4565.88005,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","2012","2012",4760.71728,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","2013","2013",4773.19007,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","2014","2014",4881.44154,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","2015","2015",4916.4862,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","2016","2016",4808.08165,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","2017","2017",4782.40156,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","2018","2018",4841.96891,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","2019","2019",4898.06738,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40651","Oceania (Australia/New Zealand)","2020","2020",4894.20908,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","1996","1996",552.50816,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","1997","1997",545.21475,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","1998","1998",491.67547,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","1999","1999",503.55486,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2000","2000",555.10116,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2001","2001",569.17378,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2002","2002",588.134,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2003","2003",606.04506,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2004","2004",628.97635,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2005","2005",682.74635,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2006","2006",709.9025,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2007","2007",771.48859,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2008","2008",815.03981,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2009","2009",856.74996,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2010","2010",890.33133,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2011","2011",945.97307,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2012","2012",987.85782,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2013","2013",1029.10813,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2014","2014",1052.80237,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2015","2015",1097.86726,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2016","2016",1137.52036,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2017","2017",1152.96517,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2018","2018",1215.98722,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2019","2019",1311.51728,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40043","Upper middle income countries","2020","2020",1379.61818,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","1996","1996",553.42594,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","1997","1997",554.26712,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","1998","1998",547.54828,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","1999","1999",540.96462,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","2000","2000",542.13709,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","2001","2001",537.8197,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","2002","2002",538.48064,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","2003","2003",551.46308,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","2004","2004",553.18149,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","2005","2005",562.63902,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","2006","2006",578.19003,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","2007","2007",594.73318,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","2008","2008",572.73208,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","2009","2009",595.51328,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","2010","2010",623.98466,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","2011","2011",654.31615,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","2012","2012",715.51296,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","2013","2013",751.77968,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","2014","2014",792.72094,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","2015","2015",809.90249,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","2016","2016",837.19927,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","2017","2017",859.28798,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","2018","2018",883.30782,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","2019","2019",938.00533,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40617","Western Asia and Northern Africa","2020","2020",962.89765,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","1996","1996",364.60083,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","1997","1997",372.76077,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","1998","1998",405.82866,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","1999","1999",424.16096,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2000","2000",494.04534,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2001","2001",498.77095,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2002","2002",523.13478,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2003","2003",544.06955,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2004","2004",565.85967,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2005","2005",609.46093,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2006","2006",628.0962,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2007","2007",657.69743,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2008","2008",666.03743,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2009","2009",707.03891,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2010","2010",721.95029,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2011","2011",739.54131,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2012","2012",735.99888,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2013","2013",766.82499,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2014","2014",775.2814,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2015","2015",812.09322,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2016","2016",843.48066,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2017","2017",837.94033,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2018","2018",845.86354,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2019","2019",890.10645,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40344","Small Island Developing States","2020","2020",893.15277,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40619","Asia (Eastern and South-eastern)","1996","1996",623.99355,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40619","Asia (Eastern and South-eastern)","1997","1997",638.80692,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40619","Asia (Eastern and South-eastern)","1998","1998",613.68024,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40619","Asia (Eastern and South-eastern)","1999","1999",635.1165,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40619","Asia (Eastern and South-eastern)","2000","2000",687.78102,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40619","Asia (Eastern and South-eastern)","2001","2001",718.46242,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40619","Asia (Eastern and South-eastern)","2002","2002",730.5292,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40619","Asia (Eastern and South-eastern)","2003","2003",770.27441,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40619","Asia (Eastern and South-eastern)","2004","2004",797.22006,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40619","Asia (Eastern and South-eastern)","2005","2005",886.05818,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","40619","Asia (Eastern and South-eastern)","2006","2006",929.99579,,
