Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
PALESTINE,69,984,163,72.46,0.6510115942028986,44,23,65.22,0.00293010178494157,1.45,63.77,10,33.33,0.0020584017957631143,14.26086956521739,5.8,1.45,0,0.0032367241537021793,40.24666811594203,0.0,Country/Region,8,1,0.002080232627510121,0,0.7025018060265649,4,n/a,9,0.0,1,5.8,n/a,18,13,11,5,4,2,46,4,33.33,1,14.49,61.11,0.0,11.11,11.59,22.22,13.04,5.56,1.45,18.84,1,4,7.25,0,66.67
GUINEA BISSAU,26,973,164,84.62,0.9903500000000001,26,14,34.62,0.0011040963247605916,0.0,100.0,7,19.23,0.002035391206582836,37.42307692307692,15.38,0.0,3,0.0012196351883515457,51.172696153846154,0.0,Country/Region,2,0,0.002056977994479012,0,1.843490609412347,0,n/a,4,0.0,5,0.0,n/a,21,8,14,2,1,3,12,1,53.85,3,26.92,66.67,11.54,14.29,7.69,4.76,15.38,14.29,19.23,30.77,0,4,7.69,0,46.15
GUINEA,50,961,165,76.0,0.891006,43,11,42.0,0.0021232621630011377,4.0,86.0,3,26.0,0.0020102887456588956,19.22,6.0,2.0,0,0.002345452285291434,44.188404,0.0,Country/Region,5,1,0.00203160930389962,0,0.9467925255247052,0,n/a,3,0.0,0,0.0,n/a,43,6,17,3,0,17,39,4,22.0,5,6.0,39.53,0.0,39.53,10.0,9.3,6.0,11.63,0.0,12.0,2,3,6.0,0,78.0
CAPE VERDE,16,789,166,93.75,1.3274125,16,9,25.0,6.79443892160364E-4,0.0,100.0,1,0.0,0.0016504868057490827,49.3125,12.5,0.0,0,7.505447312932589E-4,58.57525625,0.0,Country/Region,1,0,0.0016679914055950055,0,2.429173070496203,0,n/a,7,0.0,1,0.0,n/a,15,1,7,7,0,5,7,0,56.25,3,6.25,46.67,0.0,33.33,6.25,0.0,43.75,20.0,6.25,6.25,0,2,43.75,0,43.75
TAJIKISTAN,83,715,167,66.27,0.33337590361445785,43,11,55.42,0.0035246151905818884,0.0,51.81,5,43.37,0.0014956882967181167,8.614457831325302,2.41,0.0,2,0.003893450793583781,27.423754216867472,0.0,Country/Region,3,0,0.00151155114702209,0,0.4243550617141809,7,n/a,4,0.0,0,8.43,n/a,59,5,3,1,3,19,72,10,13.25,27,6.02,5.08,2.41,32.2,3.61,16.95,4.82,45.76,0.0,6.02,0,2,1.2,0,86.75
DOMINICA,23,715,167,82.61,1.1247478260869566,21,4,43.48,9.767005949805235E-4,8.7,91.3,2,26.09,0.0014956882967181167,31.08695652173913,8.7,0.0,0,0.0010789080512340597,49.48486521739131,0.0,Country/Region,0,0,0.00151155114702209,0,1.5313682661859571,0,n/a,2,0.0,2,0.0,n/a,22,3,12,2,1,2,19,2,17.39,6,8.7,54.55,0.0,9.09,0.0,9.09,8.7,27.27,8.7,13.04,2,2,8.7,0,82.61
ANGOLA,43,701,169,74.42,0.7927465116279069,41,15,44.19,0.0018260054601809783,0.0,95.35,9,13.95,0.001466402092306853,16.302325581395348,9.3,6.98,0,0.0020170889653506334,40.18056046511628,0.0,Country/Region,2,3,0.001481954341346133,0,0.8030655571870609,0,n/a,7,0.0,2,0.0,n/a,32,10,17,4,2,9,28,4,34.88,2,20.93,53.12,0.0,28.12,4.65,12.5,16.28,6.25,4.65,23.26,0,4,9.3,0,65.12
CENT AFR REPUBL,31,630,170,83.87,0.7116032258064516,26,10,45.16,0.0013164225410607054,0.0,83.87,5,32.26,0.001317879198506872,20.322580645161292,3.23,0.0,0,0.001454180416880689,43.60618709677419,0.0,Country/Region,3,0,0.0013318562554180654,0,1.0011065272742847,0,n/a,3,0.0,0,0.0,n/a,28,7,11,2,1,6,21,5,32.26,6,16.13,39.29,0.0,21.43,9.68,17.86,9.68,21.43,0.0,22.58,0,1,6.45,0,67.74
BURUNDI,33,623,171,81.82,1.251069696969697,27,10,48.48,0.0014013530275807508,0.0,81.82,6,12.12,0.0013032360963012404,18.87878787878788,18.18,0.0,0,0.0015479985082923464,46.659584848484855,0.0,Country/Region,0,0,0.0013170578525800868,0,0.9299841443601856,0,n/a,4,0.0,1,0.0,n/a,25,4,8,4,0,8,23,5,30.3,4,18.18,32.0,0.0,32.0,0.0,20.0,12.12,16.0,3.03,12.12,0,6,12.12,0,69.7
NORTH KOREA,42,619,172,85.71,0.7798285714285714,40,11,47.62,0.0017835402169209557,0.0,95.24,4,21.43,0.0012948686093265933,14.738095238095237,9.52,2.38,1,0.0019701799196448046,45.346226190476195,0.0,Country/Region,1,1,0.0013086016223869562,0,0.7260103231997825,0,n/a,8,0.0,1,0.0,n/a,28,1,14,5,3,11,31,1,26.19,2,9.52,50.0,2.38,39.29,2.38,3.57,19.05,7.14,2.38,2.38,0,4,11.9,0,73.81
SEYCHELLES,25,611,173,80.0,0.6335160000000001,24,10,20.0,0.0010616310815005688,0.0,96.0,1,32.0,0.0012781336353772997,24.44,0.0,0.0,0,0.001172726142645717,48.30348,0.0,Country/Region,5,0,0.0012916891620006951,0,1.2039338878160144,0,n/a,4,0.0,1,0.0,n/a,25,2,13,4,0,7,15,3,40.0,2,4.0,52.0,0.0,28.0,20.0,12.0,16.0,8.0,4.0,8.0,0,0,16.0,0,60.0
MAURITANIA,27,609,174,70.37,0.7534481481481481,22,11,29.63,0.0011465615680206142,3.7,81.48,0,29.63,0.0012739498918899765,22.555555555555557,14.81,0.0,2,0.0012665442340573745,37.36326296296296,0.0,Country/Region,7,0,0.0012874610469041296,0,1.111104651876027,0,n/a,1,0.0,0,0.0,n/a,20,3,11,2,0,6,16,2,40.74,1,0.0,55.0,7.41,30.0,25.93,10.0,3.7,5.0,0.0,11.11,1,4,7.41,0,59.26
LESOTHO,42,597,175,73.81,0.9767761904761907,24,6,61.9,0.0017835402169209557,0.0,57.14,2,16.67,0.0012488474309660358,14.214285714285714,9.52,2.38,0,0.0019701799196448046,40.27288333333334,0.0,Country/Region,1,1,0.001262092356324738,0,0.7002070483849276,0,n/a,1,0.0,4,0.0,n/a,24,2,10,3,0,6,36,5,14.29,3,4.76,41.67,0.0,25.0,2.38,20.83,2.38,12.5,9.52,4.76,0,4,7.14,0,85.71
BHUTAN,34,575,176,94.12,0.621735294117647,28,8,55.88,0.0014438182708407736,0.0,82.35,3,32.35,0.0012028262526054786,16.91176470588235,5.88,0.0,1,0.0015949075539981753,42.36636764705882,0.0,Country/Region,2,0,0.0012155830902625198,0,0.8330870144100897,0,n/a,2,0.0,0,0.0,n/a,27,4,9,2,0,9,26,4,23.53,5,8.82,33.33,2.94,33.33,5.88,14.81,5.88,18.52,0.0,11.76,0,2,5.88,0,76.47
SAINT KITTS & NEVIS,29,546,177,82.76,0.9463551724137932,24,9,41.38,0.0012314920545406598,0.0,82.76,3,24.14,0.0011421619720392892,18.82758620689655,6.9,0.0,1,0.0013603623254690319,48.04516551724138,0.0,Country/Region,3,0,0.0011542754213623233,0,0.9274619091759464,0,n/a,1,0.0,1,0.0,n/a,25,3,12,2,1,9,20,3,31.03,1,10.34,48.0,3.45,36.0,10.34,12.0,3.45,4.0,3.45,10.34,0,2,6.9,0,68.97
ERITREA,27,472,178,66.67,0.5551925925925927,19,7,51.85,0.0011465615680206142,0.0,70.37,0,25.93,9.873634630083233E-4,17.48148148148148,7.41,0.0,1,0.0012665442340573745,34.33766296296296,0.0,Country/Region,4,0,9.978351627894075E-4,0,0.8611517170533411,0,n/a,0,0.0,2,0.0,n/a,17,3,8,2,0,5,20,1,25.93,3,0.0,47.06,3.7,29.41,14.81,5.88,0.0,17.65,7.41,11.11,0,2,7.41,0,74.07
VANUATU,20,463,179,95.0,0.779985,15,5,20.0,8.493048652004551E-4,0.0,75.0,5,40.0,9.68536617315368E-4,23.15,10.0,0.0,0,9.381809141165737E-4,56.77545,0.0,Country/Region,0,0,9.788086448548638E-4,0,1.1403874592037941,0,n/a,0,0.0,2,0.0,n/a,15,5,9,0,0,2,15,3,25.0,1,25.0,60.0,0.0,13.33,0.0,20.0,0.0,6.67,10.0,25.0,0,2,0.0,0,75.0
SOLOMON ISLANDS,25,419,180,84.0,0.817936,22,7,0.0,0.0010616310815005688,0.0,88.0,6,16.0,8.76494260594253E-4,16.76,8.0,0.0,0,0.001172726142645717,48.502224000000005,0.0,Country/Region,0,0,8.857901127304274E-4,0,0.8256109639851228,0,n/a,1,0.0,3,0.0,n/a,22,5,11,1,3,6,18,2,28.0,3,24.0,50.0,0.0,27.27,0.0,9.09,4.0,13.64,12.0,20.0,0,2,4.0,0,72.0
ANDORRA,7,345,181,71.43,1.4324999999999999,6,2,42.86,2.9725670282015925E-4,0.0,85.71,0,14.29,7.216957515632871E-4,49.285714285714285,28.57,14.29,0,3.2836331994080077E-4,54.15845714285714,0.0,Country/Region,2,1,7.29349854157512E-4,0,2.4278535848522615,0,n/a,1,0.0,1,0.0,n/a,7,0,4,0,0,0,5,1,28.57,2,0.0,57.14,0.0,0.0,28.57,14.29,14.29,28.57,14.29,0.0,0,2,0.0,0,71.43
BELIZE,35,343,182,48.57,1.0102828571428573,19,6,14.29,0.0014862835141007964,2.86,54.29,3,20.0,7.175120080759637E-4,9.8,8.57,0.0,0,0.0016418165997040038,26.527857142857144,0.0,Country/Region,3,0,7.251217390609467E-4,0,0.48275581426337727,0,n/a,2,0.0,0,0.0,n/a,20,1,7,0,0,6,29,2,17.14,5,8.57,35.0,0.0,30.0,8.57,10.0,5.71,25.0,0.0,2.86,1,3,0.0,0,82.86
BAHAMAS,31,277,183,58.06,0.47364516129032264,15,6,67.74,0.0013164225410607054,0.0,48.39,2,38.71,5.794484729942914E-4,8.935483870967742,0.0,0.0,0,0.001454180416880689,32.20256451612904,0.0,Country/Region,3,0,5.855939408742921E-4,0,0.44016906040472514,0,n/a,2,0.0,1,0.0,n/a,14,1,6,1,0,2,25,5,19.35,1,6.45,42.86,0.0,14.29,9.68,35.71,6.45,7.14,3.23,3.23,0,0,3.23,0,80.65
LIBERIA,16,224,184,68.75,0.5481312500000001,12,5,18.75,6.79443892160364E-4,0.0,75.0,3,6.25,4.6857927058022126E-4,14.0,0.0,6.25,0,7.505447312932589E-4,34.535556250000006,0.0,Country/Region,1,1,4.7354889081531205E-4,0,0.689651163233396,0,n/a,1,0.0,1,0.0,n/a,14,4,6,1,0,5,11,3,31.25,0,18.75,42.86,0.0,35.71,6.25,21.43,6.25,0.0,6.25,25.0,0,0,6.25,0,68.75
SAN MARINO,9,193,185,77.78,0.6131222222222222,7,5,33.33,3.821871893402048E-4,0.0,77.78,4,44.44,4.037312465267085E-4,21.444444444444443,0.0,0.0,1,4.2218141135245816E-4,50.870422222222224,0.0,Country/Region,0,0,4.0801310681855014E-4,0,1.056370432571789,0,n/a,3,0.0,0,0.0,n/a,6,5,3,0,3,2,4,0,55.56,1,44.44,50.0,11.11,33.33,0.0,0.0,33.33,16.67,0.0,55.56,0,0,0.0,0,44.44
TONGA,3,192,186,100.0,2.2623,3,1,0.0,1.2739572978006825E-4,0.0,100.0,0,33.33,4.0163937478304674E-4,64.0,66.67,0.0,0,1.4072713711748606E-4,88.5974,0.0,Country/Region,1,0,4.058990492702675E-4,0,3.152691031924096,0,n/a,0,0.0,0,0.0,n/a,3,1,2,0,0,1,2,0,33.33,0,0.0,66.67,0.0,33.33,33.33,0.0,0.0,0.0,0.0,33.33,0,2,0.0,0,66.67
DJIBOUTI,9,164,187,77.78,0.5169555555555555,6,2,33.33,3.821871893402048E-4,0.0,66.67,0,11.11,3.430669659605191E-4,18.22222222222222,11.11,0.0,0,4.2218141135245816E-4,32.440777777777775,0.0,Country/Region,2,0,3.467054379183535E-4,0,0.8976411965894996,0,n/a,0,0.0,0,0.0,n/a,8,1,2,0,0,2,7,3,22.22,1,0.0,25.0,0.0,25.0,22.22,37.5,0.0,12.5,0.0,11.11,0,1,0.0,0,77.78
CHAD,12,144,188,91.67,0.4917833333333333,10,1,25.0,5.09582919120273E-4,0.0,83.33,0,25.0,3.0122953108728507E-4,12.0,0.0,0.0,1,5.629085484699443E-4,37.592825000000005,0.0,Country/Region,0,0,3.044242869527006E-4,0,0.591129568485768,0,n/a,1,0.0,0,0.0,n/a,11,1,2,0,0,2,11,4,8.33,3,0.0,18.18,8.33,18.18,0.0,36.36,8.33,27.27,0.0,8.33,0,0,0.0,0,91.67
MALDIVES,10,143,189,90.0,0.43762,9,0,50.0,4.2465243260022753E-4,0.0,90.0,0,20.0,2.9913765934362337E-4,14.3,10.0,0.0,0,4.6909045705828686E-4,38.96049000000001,0.0,Country/Region,0,0,3.02310229404418E-4,0,0.7044294024455403,0,n/a,0,0.0,0,0.0,n/a,5,0,3,0,0,0,10,1,0.0,1,0.0,60.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0,1,0.0,0,100.0
SOMALIA,5,140,190,60.0,0.8985800000000002,3,2,60.0,2.1232621630011377E-4,0.0,60.0,1,20.0,2.9286204411263825E-4,28.0,20.0,0.0,0,2.3454522852914343E-4,49.43646,0.0,Country/Region,1,0,2.9596805675957005E-4,0,1.379302326466792,0,n/a,0,0.0,1,0.0,n/a,3,1,3,0,0,0,3,0,40.0,0,20.0,100.0,0.0,0.0,20.0,0.0,0.0,0.0,20.0,20.0,0,1,0.0,0,60.0
MICRONESIA,12,99,191,91.67,0.3041666666666667,5,0,41.67,5.09582919120273E-4,0.0,41.67,0,25.0,2.0709530262250848E-4,8.25,0.0,0.0,0,5.629085484699443E-4,31.853625000000005,0.0,Country/Region,0,0,2.0929169727998168E-4,0,0.40640157833396556,0,n/a,0,0.0,0,0.0,n/a,12,0,3,0,0,0,12,6,0.0,3,0.0,25.0,0.0,0.0,0.0,50.0,0.0,25.0,0.0,0.0,0,0,0.0,0,100.0
SAO TOME & PRINCIPE,4,85,192,100.0,0.6602250000000001,3,3,25.0,1.69860973040091E-4,0.0,75.0,3,25.0,1.7780909821124466E-4,21.25,0.0,0.0,0,1.8763618282331473E-4,54.356525000000005,0.0,Country/Region,0,0,1.7969489160402468E-4,0,1.0467919441935476,0,n/a,0,0.0,0,0.0,n/a,4,3,2,0,0,2,1,0,75.0,0,75.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,75.0,0,0,0.0,0,25.0
TURKMENISTAN,13,74,193,61.54,0.3011,11,6,76.92,5.520481623802958E-4,0.0,84.62,2,15.38,1.5479850903096594E-4,5.6923076923076925,0.0,0.0,0,6.098175941757728E-4,30.08423846153846,0.0,Country/Region,3,0,1.564402585729156E-4,0,0.28040761582017204,0,n/a,2,0.0,0,0.0,n/a,10,1,5,1,0,2,7,0,46.15,3,15.38,50.0,0.0,20.0,23.08,0.0,15.38,30.0,0.0,7.69,0,0,7.69,0,53.85
SAINT LUCIA,13,72,194,84.62,0.4993076923076923,11,4,46.15,5.520481623802958E-4,0.0,84.62,1,15.38,1.5061476554364253E-4,5.538461538461538,0.0,0.0,0,6.098175941757728E-4,37.59986923076924,0.0,Country/Region,2,0,1.522121434763503E-4,0,0.272829031608816,0,n/a,0,0.0,0,0.0,n/a,12,2,6,1,0,2,9,2,30.77,2,7.69,50.0,0.0,16.67,15.38,16.67,0.0,16.67,0.0,15.38,0,0,7.69,0,69.23
COOK ISLANDS,3,68,195,66.67,1.0985333333333334,2,1,100.0,1.2739572978006825E-4,0.0,66.67,0,66.67,1.4224727856899572E-4,22.666666666666668,0.0,0.0,0,1.4072713711748606E-4,56.37546666666666,0.0,Country/Region,0,0,1.4375591328321974E-4,0,1.1165780738064508,0,n/a,1,0.0,0,0.0,n/a,2,0,0,1,0,2,2,0,33.33,0,0.0,0.0,0.0,100.0,0.0,0.0,33.33,0.0,0.0,0.0,0,0,33.33,0,66.67
KOSOVO,42,67,196,47.62,0.3310142857142857,9,7,92.86,0.0017835402169209557,0.0,21.43,2,71.43,1.4015540682533402E-4,1.5952380952380953,4.76,2.38,0,0.0019701799196448046,20.967607142857144,0.0,Country/Region,5,1,1.416418557349371E-4,0,0.07858270057251282,0,n/a,0,0.0,0,0.0,n/a,9,0,8,0,0,0,35,0,16.67,1,4.76,88.89,0.0,0.0,11.9,0.0,0.0,11.11,0.0,0.0,0,2,0.0,0,83.33
COMOROS,5,67,196,100.0,1.5767200000000001,5,1,20.0,2.1232621630011377E-4,0.0,100.0,0,20.0,1.4015540682533402E-4,13.4,20.0,0.0,0,2.3454522852914343E-4,62.91322,0.0,Country/Region,0,0,1.416418557349371E-4,0,0.6600946848091077,0,n/a,0,0.0,0,0.0,n/a,4,1,3,1,0,1,4,0,20.0,0,0.0,75.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,20.0,0,1,20.0,0,80.0
SURINAME,12,66,198,58.33,0.2106916666666667,10,3,58.33,5.09582919120273E-4,0.0,83.33,2,25.0,1.380635350816723E-4,5.5,0.0,0.0,0,5.629085484699443E-4,19.148758333333333,0.0,Country/Region,0,0,1.3952779818665446E-4,0,0.27093438555597704,0,n/a,1,0.0,0,0.0,n/a,9,2,3,1,0,2,9,2,25.0,2,16.67,33.33,0.0,22.22,0.0,22.22,8.33,22.22,0.0,16.67,0,0,8.33,0,75.0
SAINT VINCENT & GRENADINES,5,64,199,80.0,5.05794,5,1,20.0,2.1232621630011377E-4,20.0,100.0,1,0.0,1.3387979159434893E-4,12.8,20.0,0.0,0,2.3454522852914343E-4,46.808640000000004,0.0,Country/Region,0,0,1.3529968309008918E-4,0,0.6305382063848193,0,n/a,1,0.0,0,0.0,n/a,4,0,3,0,0,0,4,1,20.0,0,20.0,75.0,0.0,0.0,0.0,25.0,20.0,0.0,0.0,0.0,1,1,0.0,0,80.0
PALAU,5,56,200,80.0,0.46457999999999994,3,0,40.0,2.1232621630011377E-4,0.0,60.0,0,60.0,1.1714481764505532E-4,11.2,0.0,0.0,0,2.3454522852914343E-4,35.931200000000004,0.0,Country/Region,0,0,1.1838722270382801E-4,0,0.5517209305867168,0,n/a,0,0.0,0,0.0,n/a,5,0,1,0,0,2,5,2,0.0,0,0.0,20.0,0.0,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0,0,0.0,0,100.0
EQUATORIAL GUINEA,5,48,201,80.0,0.29152,5,3,0.0,2.1232621630011377E-4,0.0,100.0,1,60.0,1.0040984369576169E-4,9.6,0.0,0.0,0,2.3454522852914343E-4,27.661459999999998,0.0,Country/Region,1,0,1.0147476231756687E-4,0,0.47290365478861446,0,n/a,0,0.0,1,0.0,n/a,5,2,1,1,0,2,2,2,60.0,0,20.0,20.0,0.0,40.0,20.0,40.0,0.0,0.0,20.0,40.0,0,0,20.0,0,40.0
ANTIGUA & BARBUDA,7,42,202,85.71,0.3964,5,0,57.14,2.9725670282015925E-4,0.0,71.43,0,42.86,8.785861323379148E-5,6.0,0.0,0.0,0,3.2836331994080077E-4,29.76897142857143,0.0,Country/Region,0,0,8.879041702787101E-5,0,0.295564784242884,0,n/a,0,0.0,0,0.0,n/a,4,0,2,0,0,0,7,0,0.0,2,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,0.0,0,100.0
MARSHALL ISLANDS,3,23,203,100.0,0.30926666666666663,2,1,66.67,1.2739572978006825E-4,0.0,66.67,0,0.0,4.811305010421914E-5,7.666666666666667,0.0,0.0,0,1.4072713711748606E-4,47.65880000000001,0.0,Country/Region,1,0,4.8623323610500795E-5,0,0.3776661131992407,0,n/a,0,0.0,0,0.0,n/a,2,0,1,0,0,1,2,0,33.33,0,0.0,50.0,0.0,50.0,33.33,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,66.67
SAMOA,1,6,204,100.0,0.47750000000000004,1,0,0.0,4.246524326002275E-5,0.0,100.0,0,0.0,1.255123046197021E-5,6.0,0.0,0.0,0,4.690904570582868E-5,52.9508,0.0,Country/Region,0,0,1.2684345289695859E-5,0,0.295564784242884,0,n/a,0,0.0,0,0.0,n/a,0,0,0,0,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,100.0
KIRIBATI,1,3,205,100.0,0.1038,1,0,100.0,4.246524326002275E-5,0.0,100.0,0,0.0,6.275615230985105E-6,3.0,0.0,0.0,0,4.690904570582868E-5,16.5955,0.0,Country/Region,0,0,6.3421726448479294E-6,0,0.147782392121442,0,n/a,0,0.0,0,0.0,n/a,0,0,0,0,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,100.0
SOUTH SUDAN,1,1,206,100.0,0.1262,0,0,100.0,4.246524326002275E-5,0.0,0.0,0,0.0,2.091871743661702E-6,1.0,0.0,0.0,0,4.690904570582868E-5,28.488000000000003,0.0,Country/Region,0,0,2.1140575482826434E-6,0,0.049260797373814,0,n/a,0,0.0,0,0.0,n/a,0,0,0,0,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,100.0
TIMOR-LESTE,1,0,207,0.0,0.0,0,0,100.0,4.246524326002275E-5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,4.690904570582868E-5,0.0234,0.0,Country/Region,0,0,0.0,0,0.0,0,n/a,0,0.0,0,0.0,n/a,0,0,0,0,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,100.0

Filter Summary:
Dataset: InCites Dataset + ESCI
Schema:  Web of Science
"Time Period:  [2010, 2010]"
Include Early Access documents:  true
Funding Data Source:  All Sources
Location Type:  Country/Region
Domestic/International Collaboration:  All

"Exported date  Jan 24, 2023. "
"InCites dataset updated  2022-12-16. Includes Web of Science content indexed through 2022-11-30. "

