Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,International Collaborations,All Open Access Documents,% First Author (2008-2022),% Global Baseline (Docs),% Documents in Top 1%,% International Collaborations,Gold Documents,% Last Author (2008-2022),% Global Baseline (Cites),Citation Impact,% Documents in Top 10%,% Industry Collaborations,Gold - Hybrid Documents,% Baseline for All Items (Docs),Average Percentile,% Highly Cited Papers,Location Type,Free to Read Documents,Industry Collaborations,% Baseline for All Items (Cites),Highly Cited Papers,Impact Relative to World,Domestic Collaborations,% Baseline for Pinned Items (Docs),Green Submitted Documents,% Hot Papers,Green Accepted Documents,% Domestic Collaborations,% Baseline for Pinned Items (Cites),Documents in JIF Journals,Green Published Documents,Documents in Q1 Journals,Green Only Documents,Citations From Patents,Documents in Q2 Journals,Non-Open Access Documents,Documents in Q3 Journals,% All Open Access Documents,Documents in Q4 Journals,% Gold Documents,% Documents in Q1 Journals,% Gold - Hybrid Documents,% Documents in Q2 Journals,% Free to Read Documents,% Documents in Q3 Journals,% Green Submitted Documents,% Documents in Q4 Journals,% Green Accepted Documents,% Green Published Documents,Documents in Top 1%,Documents in Top 10%,% Green Only Documents,Hot Papers,% Non-Open Access Documents
PALESTINE,21,306,165,80.95,0.6463619047619048,11,1,0.0,0.001579271534683435,0.0,52.38,0,0.0,8.356560338175251E-4,14.571428571428571,0.0,0.0,0,0.0018124541492253916,43.35723333333333,0.0,Country/Region,0,0,8.407380328153243E-4,0,0.5291401861333695,1,n/a,1,0.0,0,4.76,n/a,15,0,2,1,1,5,20,5,4.76,3,0.0,13.33,0.0,33.33,0.0,33.33,4.76,20.0,0.0,0.0,0,0,4.76,0,95.24
SURINAME,9,277,166,100.0,0.9006,8,3,0.0,6.768306577214721E-4,0.0,88.89,0,0.0,7.56459873749851E-4,30.77777777777778,0.0,22.22,0,7.767660639537392E-4,56.96146666666667,0.0,Country/Region,2,2,7.610602453916497E-4,0,1.1176501317130758,0,n/a,0,0.0,0,0.0,n/a,9,1,5,1,1,0,6,3,33.33,1,0.0,55.56,0.0,0.0,22.22,33.33,0.0,11.11,0.0,11.11,0,0,11.11,0,66.67
LESOTHO,11,276,167,72.73,0.725309090909091,5,0,0.0,8.27237470548466E-4,0.0,45.45,0,0.0,7.53728971678552E-4,25.09090909090909,9.09,0.0,0,9.49380744832348E-4,39.09686363636364,0.0,Country/Region,0,0,7.583127354804885E-4,0,0.911139785748369,0,n/a,0,0.0,0,0.0,n/a,8,0,2,0,0,3,11,0,0.0,3,0.0,25.0,0.0,37.5,0.0,0.0,0.0,37.5,0.0,0.0,0,1,0.0,0,100.0
GUINEA BISSAU,16,263,168,75.0,0.48930000000000007,16,2,0.0,0.0012032545026159506,0.0,100.0,0,0.0,7.182272447516636E-4,16.4375,0.0,0.0,0,0.0013809174470288698,37.184256250000004,0.0,Country/Region,1,0,7.22595106635393E-4,0,0.5969038496761847,0,n/a,1,0.0,0,0.0,n/a,16,1,8,1,2,5,14,1,12.5,2,0.0,50.0,0.0,31.25,6.25,6.25,6.25,12.5,0.0,6.25,0,0,6.25,0,87.5
ERITREA,21,241,169,80.95,0.36619523809523813,14,5,0.0,0.001579271534683435,0.0,66.67,0,0.0,6.581473991830834E-4,11.476190476190476,0.0,0.0,0,0.0018124541492253916,33.84147142857143,0.0,Country/Region,5,0,6.621498885898468E-4,0,0.4167411269873924,0,n/a,0,0.0,0,0.0,n/a,19,0,8,0,0,2,16,7,23.81,2,0.0,42.11,0.0,10.53,23.81,36.84,0.0,10.53,0.0,0.0,0,0,0.0,0,76.19
BELIZE,7,240,170,85.71,0.8368142857142857,5,2,0.0,5.264238448944783E-4,0.0,71.43,0,0.0,6.554164971117844E-4,34.285714285714285,14.29,0.0,0,6.041513830751306E-4,42.2145,0.0,Country/Region,2,0,6.594023786786856E-4,0,1.2450357320785166,0,n/a,0,0.0,0,0.0,n/a,5,0,4,0,0,0,5,1,28.57,0,0.0,80.0,0.0,0.0,28.57,20.0,0.0,0.0,0.0,0.0,0,1,0.0,0,71.43
GRENADA,3,213,171,100.0,1.4380333333333333,2,1,0.0,2.2561021924049073E-4,0.0,66.67,0,0.0,5.816821411867085E-4,71.0,33.33,0.0,0,2.589220213179131E-4,51.41116666666667,0.0,Country/Region,0,0,5.852196110773335E-4,0,2.5782614951792615,0,n/a,0,0.0,0,0.0,n/a,3,1,2,1,4,0,2,0,33.33,1,0.0,66.67,0.0,0.0,0.0,0.0,0.0,33.33,0.0,33.33,0,1,33.33,0,66.67
EL SALVADOR,17,187,172,64.71,0.3021764705882353,8,0,0.0,0.0012784579090294474,0.0,47.06,0,0.0,5.10678687332932E-4,11.0,5.88,0.0,0,0.001467224787468174,30.266611764705885,0.0,Country/Region,0,0,5.137843533871427E-4,0,0.3994489640418574,1,n/a,0,0.0,0,5.88,n/a,12,0,4,0,2,2,17,4,0.0,2,0.0,33.33,0.0,16.67,0.0,33.33,0.0,16.67,0.0,0.0,0,1,0.0,0,100.0
SEYCHELLES,10,182,173,80.0,1.2724800000000003,6,3,0.0,7.520340641349691E-4,10.0,60.0,0,0.0,4.970241769764364E-4,18.2,10.0,0.0,0,8.630734043930437E-4,58.89557,0.0,Country/Region,3,0,5.000468038313365E-4,0,0.6609064677783459,0,n/a,0,0.0,0,0.0,n/a,10,0,6,0,0,4,7,0,30.0,0,0.0,60.0,0.0,40.0,30.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0,70.0
SOLOMON ISLANDS,4,170,174,100.0,0.480425,4,0,0.0,3.0081362565398764E-4,0.0,100.0,0,0.0,4.6425335212084727E-4,42.5,0.0,0.0,0,3.4522936175721745E-4,43.14685,0.0,Country/Region,0,0,4.670766848974024E-4,0,1.5433255428889947,0,n/a,0,0.0,0,0.0,n/a,2,0,0,0,0,0,4,2,0.0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0,100.0
RWANDA,10,147,175,90.0,0.39981,8,0,0.0,7.520340641349691E-4,0.0,80.0,0,0.0,4.014426044809679E-4,14.7,0.0,0.0,0,8.630734043930437E-4,35.09394,0.0,Country/Region,0,0,4.0388395694069493E-4,0,0.533809070128664,0,n/a,0,0.0,0,0.0,n/a,10,0,4,0,0,3,10,2,0.0,1,0.0,40.0,0.0,30.0,0.0,20.0,0.0,10.0,0.0,0.0,0,0,0.0,0,100.0
MALDIVES,5,133,176,100.0,0.62822,4,1,0.0,3.7601703206748455E-4,0.0,80.0,0,0.0,3.6320997548278046E-4,26.6,20.0,0.0,0,4.3153670219652185E-4,43.44314000000001,0.0,Country/Region,1,0,3.654188181844383E-4,0,0.9659402221375826,0,n/a,0,0.0,0,0.0,n/a,4,0,1,0,0,2,4,1,20.0,0,0.0,25.0,0.0,50.0,20.0,25.0,0.0,0.0,0.0,0.0,0,1,0.0,0,80.0
LIBERIA,3,124,177,66.67,0.8838666666666667,3,1,0.0,2.2561021924049073E-4,0.0,100.0,0,0.0,3.386318568410886E-4,41.333333333333336,0.0,33.33,0,2.589220213179131E-4,52.243100000000005,0.0,Country/Region,0,1,3.406912289839876E-4,0,1.500959743672434,0,n/a,1,0.0,0,0.0,n/a,3,0,2,1,0,1,2,0,33.33,0,0.0,66.67,0.0,33.33,0.0,0.0,33.33,0.0,0.0,0.0,0,0,33.33,0,66.67
BAHAMAS,7,123,178,100.0,0.4181857142857143,4,1,0.0,5.264238448944783E-4,0.0,57.14,0,0.0,3.3590095476978947E-4,17.571428571428573,0.0,0.0,0,6.041513830751306E-4,43.28285714285715,0.0,Country/Region,0,0,3.379437190728264E-4,0,0.6380808126902399,0,n/a,0,0.0,0,0.0,n/a,7,1,3,1,2,1,6,3,14.29,0,0.0,42.86,0.0,14.29,0.0,42.86,0.0,0.0,0.0,14.29,0,0,14.29,0,85.71
CHAD,12,113,179,75.0,0.242075,9,3,0.0,9.024408769619629E-4,0.0,75.0,0,0.0,3.085919340567985E-4,9.416666666666666,0.0,0.0,0,0.0010356880852716525,26.2315,0.0,Country/Region,0,0,3.1046861996121447E-4,0,0.3419525222479537,0,n/a,3,0.0,0,0.0,n/a,5,0,1,3,0,0,9,2,25.0,2,0.0,20.0,0.0,0.0,0.0,40.0,25.0,40.0,0.0,0.0,0,0,25.0,0,75.0
SAINT KITTS & NEVIS,6,111,180,83.33,0.6385,5,0,0.0,4.5122043848098146E-4,0.0,83.33,0,0.0,3.0313012991420025E-4,18.5,0.0,0.0,0,5.178440426358262E-4,46.144016666666666,0.0,Country/Region,0,0,3.0497360013889214E-4,0,0.671800530434033,0,n/a,0,0.0,0,0.0,n/a,5,0,2,0,0,2,6,0,0.0,1,0.0,40.0,0.0,40.0,0.0,0.0,0.0,20.0,0.0,0.0,0,0,0.0,0,100.0
TONGA,2,104,181,100.0,1.05555,2,0,0.0,1.5040681282699382E-4,0.0,100.0,0,0.0,2.8401381541510654E-4,52.0,0.0,0.0,0,1.7261468087860873E-4,71.85695000000001,0.0,Country/Region,0,0,2.857410307607638E-4,0,1.888304193652417,0,n/a,0,0.0,0,0.0,n/a,2,0,2,0,0,0,2,0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,100.0
SAINT LUCIA,3,71,182,100.0,0.7400000000000001,2,0,0.0,2.2561021924049073E-4,0.0,66.67,0,0.0,1.938940470622362E-4,23.666666666666668,0.0,0.0,0,2.589220213179131E-4,59.47293333333334,0.0,Country/Region,0,0,1.9507320369244448E-4,0,0.8594204983930872,0,n/a,0,0.0,0,0.0,n/a,3,0,2,0,0,1,3,0,0.0,0,0.0,66.67,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,100.0
BURUNDI,8,66,183,87.5,0.466675,6,1,0.0,6.016272513079753E-4,0.0,75.0,0,0.0,1.802395367057407E-4,8.25,12.5,0.0,0,6.904587235144349E-4,37.066162500000004,0.0,Country/Region,0,0,1.8133565413663857E-4,0,0.29958672303139305,0,n/a,1,0.0,0,0.0,n/a,8,0,1,1,0,3,7,2,12.5,2,0.0,12.5,0.0,37.5,0.0,25.0,12.5,25.0,0.0,0.0,0,1,12.5,0,87.5
COMOROS,1,62,184,100.0,1.3391,1,0,0.0,7.520340641349691E-5,0.0,100.0,0,0.0,1.693159284205443E-4,62.0,0.0,0.0,0,8.630734043930436E-5,80.02510000000001,0.0,Country/Region,0,0,1.703456144919938E-4,0,2.251439615508651,0,n/a,0,0.0,0,0.0,n/a,1,0,1,0,0,0,1,0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,100.0
DJIBOUTI,1,50,185,100.0,1.3863,1,0,0.0,7.520340641349691E-5,0.0,100.0,0,0.0,1.3654510356495508E-4,50.0,0.0,0.0,0,8.630734043930436E-5,79.43900000000001,0.0,Country/Region,0,0,1.3737549555805953E-4,0,1.81567710928117,0,n/a,0,0.0,0,0.0,n/a,1,0,0,0,0,1,1,0,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,100.0
MARSHALL ISLANDS,2,48,186,100.0,0.5857,2,0,0.0,1.5040681282699382E-4,0.0,100.0,0,0.0,1.3108329942235685E-4,24.0,0.0,0.0,0,1.7261468087860873E-4,50.619749999999996,0.0,Country/Region,0,0,1.3188047573573715E-4,0,0.8715250124549616,0,n/a,0,0.0,0,0.0,n/a,2,0,1,0,0,0,2,0,0.0,1,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,0.0,0,100.0
DOMINICA,5,38,187,60.0,0.18104,2,0,0.0,3.7601703206748455E-4,0.0,40.0,0,0.0,1.0377427870936585E-4,7.6,0.0,0.0,0,4.3153670219652185E-4,21.719,0.0,Country/Region,0,0,1.0440537662412523E-4,0,0.27598292061073787,0,n/a,0,0.0,0,0.0,n/a,5,0,3,0,0,0,5,0,0.0,2,0.0,60.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0,0,0.0,0,100.0
EQUATORIAL GUINEA,3,34,188,100.0,0.2501666666666667,3,1,0.0,2.2561021924049073E-4,0.0,100.0,0,0.0,9.285067042416945E-5,11.333333333333334,0.0,0.0,0,2.589220213179131E-4,30.101366666666667,0.0,Country/Region,1,0,9.341533697948047E-5,0,0.41155347810373194,0,n/a,0,0.0,0,0.0,n/a,3,0,1,0,0,0,2,1,33.33,1,0.0,33.33,0.0,0.0,33.33,33.33,0.0,33.33,0.0,0.0,0,0,0.0,0,66.67
MICRONESIA,2,31,189,50.0,0.34450000000000003,2,0,0.0,1.5040681282699382E-4,0.0,100.0,0,0.0,8.465796421027214E-5,15.5,0.0,0.0,0,1.7261468087860873E-4,29.382550000000002,0.0,Country/Region,0,0,8.51728072459969E-5,0,0.5628599038771628,0,n/a,0,0.0,0,0.0,n/a,2,0,1,0,0,0,2,1,0.0,0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0,0.0,0,100.0
SAO TOME & PRINCIPE,1,30,190,100.0,1.0101,1,0,0.0,7.520340641349691E-5,0.0,100.0,0,0.0,8.192706213897305E-5,30.0,0.0,0.0,0,8.630734043930436E-5,68.0196,0.0,Country/Region,0,0,8.24252973348357E-5,0,1.089406265568702,0,n/a,0,0.0,0,0.0,n/a,1,0,0,0,0,1,1,0,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,100.0
VANUATU,7,30,190,85.71,0.2997,1,2,0.0,5.264238448944783E-4,0.0,14.29,1,0.0,8.192706213897305E-5,4.285714285714286,0.0,0.0,0,6.041513830751306E-4,40.03774285714286,0.0,Country/Region,1,0,8.24252973348357E-5,0,0.15562946650981457,0,n/a,1,0.0,0,0.0,n/a,5,1,1,0,0,2,5,2,28.57,0,14.29,20.0,0.0,40.0,14.29,40.0,14.29,0.0,0.0,14.29,0,0,0.0,0,71.43
BHUTAN,2,26,192,50.0,0.39565,1,0,0.0,1.5040681282699382E-4,0.0,50.0,0,0.0,7.100345385377663E-5,13.0,0.0,0.0,0,1.7261468087860873E-4,31.62895,0.0,Country/Region,0,0,7.143525769019095E-5,0,0.47207604841310424,0,n/a,0,0.0,0,0.0,n/a,2,0,0,0,0,2,2,0,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,100.0
ANDORRA,4,25,193,75.0,0.20430000000000004,4,1,0.0,3.0081362565398764E-4,0.0,100.0,0,0.0,6.827255178247754E-5,6.25,0.0,25.0,0,3.4522936175721745E-4,28.264725,0.0,Country/Region,1,1,6.868774777902977E-5,0,0.22695963866014626,0,n/a,0,0.0,0,0.0,n/a,4,0,1,0,1,1,3,1,25.0,1,0.0,25.0,0.0,25.0,25.0,25.0,0.0,25.0,0.0,0.0,0,0,0.0,0,75.0
VATICAN,4,24,194,75.0,0.93225,2,0,0.0,3.0081362565398764E-4,0.0,50.0,0,0.0,6.554164971117843E-5,6.0,25.0,0.0,0,3.4522936175721745E-4,47.449625000000005,0.0,Country/Region,0,0,6.594023786786857E-5,0,0.2178812531137404,0,n/a,0,0.0,0,0.0,n/a,3,0,2,0,2,0,4,1,0.0,0,0.0,66.67,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,0,1,0.0,0,100.0
SAMOA,3,16,195,100.0,0.22863333333333336,0,1,0.0,2.2561021924049073E-4,0.0,0.0,1,0.0,4.369443314078562E-5,5.333333333333333,0.0,0.0,0,2.589220213179131E-4,30.2491,0.0,Country/Region,0,0,4.396015857857904E-5,0,0.19367222498999148,0,n/a,0,0.0,0,0.0,n/a,3,0,0,0,0,0,2,1,33.33,2,33.33,0.0,0.0,0.0,0.0,33.33,0.0,66.67,0.0,0.0,0,0,0.0,0,66.67
CAPE VERDE,1,14,196,100.0,0.40940000000000004,1,0,0.0,7.520340641349691E-5,0.0,100.0,0,0.0,3.823262899818742E-5,14.0,0.0,0.0,0,8.630734043930436E-5,56.574200000000005,0.0,Country/Region,0,0,3.846513875625666E-5,0,0.5083895905987277,0,n/a,0,0.0,0,0.0,n/a,1,0,1,0,0,0,1,0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,100.0
ANTIGUA & BARBUDA,2,6,197,50.0,0.05715,0,0,0.0,1.5040681282699382E-4,0.0,0.0,0,0.0,1.6385412427794607E-5,3.0,0.0,0.0,0,1.7261468087860873E-4,11.5249,0.0,Country/Region,0,0,1.6485059466967143E-5,0,0.1089406265568702,0,n/a,0,0.0,0,0.0,n/a,2,0,0,0,0,1,2,0,0.0,1,0.0,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0,0,0,0.0,0,100.0
NORTH KOREA,1,6,197,100.0,0.16790000000000002,1,0,0.0,7.520340641349691E-5,0.0,100.0,0,0.0,1.6385412427794607E-5,6.0,0.0,0.0,0,8.630734043930436E-5,42.755300000000005,0.0,Country/Region,0,0,1.6485059466967143E-5,0,0.2178812531137404,0,n/a,0,0.0,0,0.0,n/a,1,0,0,0,0,1,1,0,0.0,0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,100.0
SAN MARINO,1,1,199,100.0,0.023200000000000002,1,0,0.0,7.520340641349691E-5,0.0,100.0,0,0.0,2.7309020712991013E-6,1.0,0.0,0.0,0,8.630734043930436E-5,12.7119,0.0,Country/Region,0,0,2.74750991116119E-6,0,0.0363135421856234,0,n/a,0,0.0,0,0.0,n/a,1,0,0,0,0,0,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0,100.0
COOK ISLANDS,1,0,200,0.0,0.0,0,0,0.0,7.520340641349691E-5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.630734043930436E-5,0.049800000000000004,0.0,Country/Region,0,0,0.0,0,0.0,0,n/a,0,0.0,0,0.0,n/a,1,0,1,0,0,0,1,0,0.0,0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,100.0
SERBIA,2,0,200,0.0,0.0,0,0,0.0,1.5040681282699382E-4,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,1.7261468087860873E-4,0.007200000000000001,0.0,Country/Region,0,0,0.0,0,0.0,1,n/a,0,0.0,0,50.0,n/a,2,0,0,0,0,0,2,2,0.0,0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0,0.0,0,100.0
AFGHANISTAN,1,0,200,0.0,0.0,0,0,0.0,7.520340641349691E-5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,8.630734043930436E-5,0.0325,0.0,Country/Region,0,0,0.0,0,0.0,0,n/a,0,0.0,0,0.0,n/a,0,0,0,0,0,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,100.0

Filter Summary:
Dataset: InCites Dataset + ESCI
Schema:  Web of Science
"Time Period:  [2001, 2001]"
Include Early Access documents:  true
Funding Data Source:  All Sources
Location Type:  Country/Region
Domestic/International Collaboration:  All

"Exported date  Jan 24, 2023. "
"InCites dataset updated  2022-12-16. Includes Web of Science content indexed through 2022-11-30. "

